step,tci_time,mpo_time,step_time
1,0.52981710434,0.130001068115,0.664000034332
2,0.959463119507,0.136537790298,1.100293874741
3,1.072964906693,0.14385008812,1.220585107803
4,1.016012907028,0.144376993179,1.164268016815
5,1.423199892044,0.145656824112,1.588032007217
6,1.285485982895,0.150432109833,1.440114021301
7,1.114794969559,0.153251886368,1.272023916245
8,1.560042858124,0.152667045593,1.717241048813
9,1.538683176041,0.153302907944,1.696360826492
10,1.447102069855,0.156247854233,1.607920885086
11,1.787000894547,0.156625032425,1.947999954224
12,1.508361101151,0.156435966492,1.668794870377
13,1.38312792778,0.156563997269,1.543883085251
14,1.45862698555,0.155212879181,1.617918014526
15,1.704612016678,0.157987117767,1.879578113556
16,1.650358200073,0.158344984055,1.827950000763
17,1.840559005737,0.158199071884,2.003796100616
18,1.539484977722,0.156315088272,1.736676931381
19,1.58650803566,0.157469987869,1.76153588295
20,1.421070098877,0.156378984451,1.581851005554
21,1.566586971283,0.156498908997,1.727376937866
22,1.713050842285,0.165703058243,1.882759094238
23,2.017950057983,0.156718015671,2.178667068481
24,1.452686071396,0.153539896011,1.61027097702
25,1.637979984283,0.156136989594,1.798086881638
26,1.962237119675,0.155254840851,2.12225985527
27,1.511892080307,0.15978717804,1.676295995712
28,2.07062292099,0.154920101166,2.245027065277
29,2.084411144257,0.15503692627,2.256762981415
30,1.563179016113,0.152935028076,1.722949981689
31,1.500899076462,0.154279947281,1.659528017044
32,1.59986281395,0.156583070755,1.760513067245
33,1.572111129761,0.156402111053,1.733303070068
34,2.008752822876,0.15625500679,2.169763088226
35,1.988517999649,0.154407978058,2.14946103096
36,1.429633140564,0.152637004852,1.586109876633
37,1.660336017609,0.166478872299,1.831422805786
38,1.401902198792,0.153172969818,1.559497117996
39,1.220800161362,0.152152061462,1.394145011902
40,1.688903093338,0.151914834976,1.845287799835
41,1.213012933731,0.151872873306,1.369823932648
42,1.146588087082,0.149321079254,1.30064201355
43,1.239542007446,0.150468826294,1.406307935715
44,1.42992401123,0.150480985641,1.585139989853
45,1.514494895935,0.153751134872,1.672047138214
46,1.965440034866,0.152755975723,2.122959852219
47,1.483947038651,0.157196998596,1.645958900452
48,2.43369603157,0.161839008331,2.600114107132
49,1.860930919647,0.160014152527,2.024950027466
50,2.196227788925,0.165499925613,2.366518974304
51,2.354214906693,0.16686296463,2.526220798492
52,1.944246053696,0.16263794899,2.112328052521
53,1.886492967606,0.168059825897,2.058723926544
54,1.959639072418,0.165683984756,2.12948513031
55,2.04310798645,0.170631885529,2.230463981628
56,1.859905004501,0.167912006378,2.032052993774
57,2.544943809509,0.168778181076,2.718141078949
58,2.143126964569,0.168713092804,2.316585063934
59,2.032345056534,0.16973400116,2.206238031387
60,2.435745954514,0.171041965485,2.611681938171
61,2.473388910294,0.173608064651,2.651916027069
62,2.995645046234,0.173117160797,3.185420036316
63,3.069099187851,0.177734136581,3.266201019287
64,2.845466136932,0.17596411705,3.026437044144
65,2.799659013748,0.176922082901,2.993093013763
66,3.238437175751,0.174726009369,3.417769193649
67,2.515554904938,0.171473026276,2.694410085678
68,2.428365945816,0.179203987122,2.612309932709
69,2.480257034302,0.173074960709,2.657590150833
70,2.285063028336,0.175464868546,2.465062856674
71,2.860862016678,0.174493074417,3.045761108398
72,2.139198064804,0.174198865891,2.319535970688
73,2.408088922501,0.175420045853,2.587717056274
74,2.526098012924,0.175266981125,2.707957983017
75,2.533401012421,0.177477121353,2.715142011642
76,3.512083053589,0.176790952682,3.71314406395
77,3.317059993744,0.179034948349,3.500241994858
78,3.268538951874,0.178264856339,3.4509370327
79,3.307904005051,0.180953025818,3.493157863617
80,3.36600279808,0.181699991226,3.551986217499
81,3.922268867493,0.18032002449,4.108030080795
82,3.617640972137,0.183664083481,3.808027982712
83,3.017935037613,0.18329000473,3.208224058151
84,3.851692914963,0.186886072159,4.044867038727
85,3.273186922073,0.187956809998,3.465495824814
86,4.376852035522,0.189514875412,4.571328878403
87,4.137997865677,0.190855979919,4.33330488205
88,4.250597953796,0.190539836884,4.445337057114
89,4.82560300827,0.193614006042,5.023716926575
90,4.2299451828,0.192703962326,4.426943063736
91,4.720671892166,0.192883968353,4.919475078583
92,5.364614963531,0.199016094208,5.568382024765
93,4.563445091248,0.208904981613,4.78923201561
94,5.530294895172,0.199994087219,5.734946966171
95,4.803766965866,0.202815055847,5.011793851852
96,5.96152806282,0.201873064041,6.168015003204
97,5.631094932556,0.203822135925,5.839416980743
98,4.776251077652,0.208630084991,4.989896059036
99,6.389171123505,0.207978010178,6.602063894272
100,6.779443979263,0.210857868195,6.995062828064
101,6.006768941879,0.20939707756,6.222227096558
102,5.5127389431,0.210034132004,5.729988098145
103,6.259680986404,0.214022874832,6.479250907898
104,6.558223009109,0.215080022812,6.779046058655
105,7.642502069473,0.214531898499,7.875019073486
106,6.422528982162,0.213242053986,6.653409004211
107,7.472711801529,0.216318845749,7.706836938858
108,6.382021903992,0.214789152145,6.61757516861
109,5.928330898285,0.216163873672,6.165317058563
110,6.945955038071,0.21793794632,7.171849966049
111,7.546792030334,0.223894119263,7.775899171829
112,8.94683599472,0.225710868835,9.190136909485
113,8.681951999664,0.228314876556,8.915590047836
114,8.804420948029,0.227601051331,9.049928188324
115,7.867496013641,0.230971813202,8.103574991226
116,9.027858972549,0.234529018402,9.280187129974
117,9.087347984314,0.233776092529,9.340880155563
118,9.125487089157,0.237533092499,9.368403196335
119,9.689870119095,0.244024038315,9.952613115311
120,10.76457285881,0.247148990631,11.033797025681
121,12.129155158997,0.245108127594,12.38646697998
122,10.996608972549,0.247506856918,11.250483036041
123,9.612926006317,0.247396945953,9.878168106079
124,10.307116985321,0.253573894501,10.566627025604
125,10.456549167633,0.266937971115,10.742303133011
126,10.924190998077,0.256763935089,11.187493085861
127,11.027323961258,0.259289979935,11.292356014252
128,11.539065122604,0.259651184082,11.808061122894
129,11.00664305687,0.261659145355,11.285930156708
130,12.013575077057,0.265208959579,12.301259994507
131,12.347260951996,0.266879081726,12.622405052185
132,13.681654930115,0.269539833069,13.957434892654
133,11.371409893036,0.269307851791,11.647215843201
134,13.285238981247,0.272097110748,13.577283143997
135,12.8719830513,0.280375003815,13.175500869751
136,12.403623819351,0.292382001877,12.702191829681
137,12.84415602684,0.289717912674,13.140882968903
138,13.426467895508,0.286432981491,13.719551801682
139,13.682235002518,0.285331010818,14.042871952057
140,13.658104896545,0.288857936859,13.952884912491
141,14.686154842377,0.298251152039,14.991146087646
142,13.918982982635,0.306321144104,14.234606981277
143,15.782824993134,0.320698022842,16.11144900322
144,15.58633685112,0.318885803223,15.913805007935
145,15.072028875351,0.385810852051,15.464243888855
146,18.897574901581,0.320159912109,19.231756925583
147,16.56476688385,0.327948093414,16.901634216309
148,19.010256052017,0.327389001846,19.346493005753
149,16.454962015152,0.780028820038,17.256511926651
150,16.598280906677,0.329216957092,16.938539981842
151,17.711745977402,0.340659856796,18.070245981216
152,18.014816999435,0.338467121124,18.363281011581
153,18.633323907852,0.350755929947,19.007439851761
154,18.388096809387,0.358060121536,18.757878065109
155,19.396565198898,0.357667922974,19.774976968765
156,20.281801939011,0.358679056168,20.653917074203
157,19.885576963425,0.355606794357,20.2696788311
158,21.687587022781,0.355175971985,22.07239985466
159,20.984711885452,0.361667871475,21.373475790024
160,22.303832054138,0.366870880127,22.711659908295
161,21.863471984863,0.370899915695,22.256975889206
162,22.011573076248,0.381353855133,22.425168037415
163,22.506891965866,0.392251968384,22.931278944016
164,23.945922851562,0.400329113007,24.392255067825
165,23.933629989624,0.407138824463,24.359996795654
166,24.554701089859,0.408141851425,24.981093883514
167,24.292560100555,0.412599086761,24.727705955505
168,25.906123161316,0.417146205902,26.349501132965
169,25.975735902786,0.423715114594,26.424071073532
170,25.671241998672,0.429838180542,26.118716001511
171,25.275948047638,0.434139966965,25.748811006546
172,25.022063016891,0.436817884445,25.487477064133
173,25.940360069275,0.439839839935,26.403409957886
174,25.060479879379,0.442737102509,25.532732009888
175,26.795006036758,0.448369979858,27.258830070496
176,26.25212097168,0.447705030441,26.726769924164
177,27.034804105759,0.453117132187,27.519924163818
178,26.29786491394,0.454137086868,26.780981063843
179,26.595781803131,0.457226991653,27.071692943573
180,25.576852083206,0.457753181458,26.055406093597
181,27.258440971375,0.460474014282,27.737117052078
182,26.456516981125,0.457035064697,26.945890188217
183,26.459174871445,0.46846985817,26.951039075851
184,27.122484922409,0.46764087677,27.627600908279
185,26.99378490448,0.468271970749,27.485331058502
186,27.602326869965,0.486968040466,28.108317136765
187,27.328716039658,0.475537776947,27.832937002182
188,26.873799085617,0.483673810959,27.370855808258
189,26.338224172592,0.481804847717,26.839426994324
190,27.760939836502,0.475914001465,28.254859924316
191,26.552623033524,0.475061178207,27.04753112793
192,27.659306049347,0.474319934845,28.144108057022
193,27.6631731987,0.470236063004,28.143275022507
194,27.322137117386,0.467231035233,27.799835920334
195,28.142033100128,0.469013929367,28.622628927231
196,27.806752920151,0.464762926102,28.292676925659
197,25.988389015198,0.462197065353,26.461969852448
198,26.263477087021,0.458973884583,26.736767053604
199,27.49219083786,0.461078882217,27.966938972473
200,27.359557151794,0.468472003937,27.840642929077
201,27.642556905746,0.463429927826,28.117774963379
202,25.989573955536,0.454460859299,26.45680308342
203,25.878798007965,0.45413517952,26.343780994415
204,27.053152084351,0.454676151276,27.527070045471
205,25.395072937012,0.456532001495,25.862993001938
206,26.776673078537,0.449546098709,27.242733001709
207,27.707118988037,0.44383597374,28.167059898376
208,26.9104180336,0.452142000198,27.373312950134
209,26.790007829666,0.443733215332,27.247052192688
210,26.263937950134,0.44936299324,26.729935884476
211,27.003359079361,0.446030855179,27.460755825043
212,26.070985794067,0.447782039642,26.533571004868
213,25.736156225204,0.443740844727,26.196267843246
214,26.58904504776,0.445896863937,27.044641017914
215,26.360143899918,0.448534965515,26.819543838501
216,26.983557939529,0.446885108948,27.443524122238
217,26.16521191597,0.44416809082,26.620610952377
218,26.564986944199,0.440490961075,27.027040958405
219,26.192203998566,0.447999000549,26.654644966125
220,27.946738958359,0.449496984482,28.416758060455
221,26.964339017868,0.448647975922,27.44229388237
222,27.644117116928,0.441637039185,28.102359056473
223,27.63084602356,0.434786081314,28.077727079391
224,26.47164607048,0.436721801758,26.925568819046
225,27.455896139145,0.44402718544,27.916040182114
226,27.823354005814,0.439835071564,28.273771047592
227,27.172827959061,0.437538146973,27.627801179886
228,25.417759895325,0.431272983551,25.869294166565
229,24.829879999161,0.426003932953,25.269442796707
230,25.472445011139,0.424077987671,25.91134095192
231,25.828694105148,0.43147611618,26.283946037292
232,25.953438997269,0.426318883896,26.399564981461
233,26.223829030991,0.425017118454,26.664983034134
234,25.77704000473,0.42570400238,26.21821808815
235,25.988049030304,0.427218198776,26.43231010437
236,25.925812005997,0.425164222717,26.363915205002
237,25.353975057602,0.422972202301,25.787919044495
238,25.067286968231,0.420390844345,25.4975938797
239,26.158546924591,0.41300201416,26.598337173462
240,25.07576584816,0.405029058456,25.512936115265
241,25.680062055588,0.404540061951,26.110368967056
242,25.528475999832,0.408113002777,25.96581196785
243,26.392237901688,0.402678012848,26.820222854614
244,24.685565948486,0.406636953354,25.120360136032
245,25.273014068604,0.409165859222,25.697933912277
246,25.529709100723,0.40966296196,25.9773209095
247,25.354794979095,0.411440134048,25.791622161865
248,26.666069984436,0.415025234222,27.111233234406
249,26.365953922272,0.41928601265,26.8150370121
250,26.365828037262,0.416450977325,26.813667058945
251,25.995638847351,0.4172539711,26.44008398056
252,25.604802131653,0.419052839279,26.040380954742
253,25.881371021271,0.416887998581,26.332971096039
254,26.158617973328,0.416095018387,26.612750053406
255,26.801921129227,0.415853023529,27.245548963547
256,25.664033174515,0.41928601265,26.109151124954
257,26.196318149567,0.419845104218,26.632275104523
258,26.976536989212,0.41855597496,27.415461063385
259,27.572695970535,0.419856071472,28.022842884064
260,26.829166889191,0.417567968369,27.279983997345
261,26.154617786407,0.422111988068,26.616322040558
262,25.404086112976,0.425426959991,25.858572006226
263,26.867938995361,0.43133187294,27.32093501091
264,27.57577586174,0.432504892349,28.032503843307
265,26.254748821259,0.439883947372,26.716226100922
266,26.967712879181,0.443133831024,27.431117773056
267,26.640688896179,0.44344997406,27.102411985397
268,27.557063102722,0.437680006027,28.01658987999
269,28.325046062469,0.448987960815,28.796154975891
270,29.080724000931,0.45037984848,29.562960863113
271,28.110991001129,0.449866056442,28.584517002106
272,27.370805025101,0.45291018486,27.845723152161
273,29.027884960175,0.457813978195,29.50202703476
274,28.219926118851,0.471338033676,28.73482298851
275,28.511645078659,0.46918797493,29.01833486557
276,28.158528089523,0.470301866531,28.66282582283
277,28.377295017242,0.470889091492,28.886878013611
278,28.697684764862,0.471709012985,29.218508958817
279,28.444281816483,0.467833995819,28.947741985321
280,28.274827957153,0.470903873444,28.769892930984
281,28.17906498909,0.465091943741,28.67648601532
282,28.128517150879,0.468300104141,28.628064155579
283,28.486936092377,0.471368074417,28.99426817894
284,27.722944974899,0.466982841492,28.218466997147
285,28.38768696785,0.467785835266,28.918118953705
286,28.21519112587,0.461520910263,28.700643777847
287,27.578881025314,0.463495969772,28.077373027802
288,28.0753698349,0.467310190201,28.558885097504
289,27.564876079559,0.465396881104,28.069007873535
290,27.513914823532,0.45367193222,27.998295068741
291,26.820476055145,0.453701972961,27.303707122803
292,27.70024394989,0.451611042023,28.17948102951
293,26.694748163223,0.45055603981,27.168015956879
294,27.528994083405,0.449690103531,27.995926141739
295,28.087032079697,0.445942878723,28.548977851868
296,27.44261598587,0.444113016129,27.908886909485
297,28.129118919373,0.440623998642,28.594274997711
298,28.345973014832,0.434341907501,28.818011045456
299,27.254143953323,0.435246944427,27.705481052399
300,27.930877923965,0.434590101242,28.394253969193
